ACCELEROMETER X,ACCELEROMETER Y,ACCELEROMETER Z,GRAVITY X,GRAVITY Y,GRAVITY Z,LINEAR ACCELERATION X,LINEAR ACCELERATION Y,LINEAR ACCELERATION Z,GYROSCOPE X,GYROSCOPE Y,GYROSCOPE Z,LIGHT,MAGNETIC FIELD X,MAGNETIC FIELD Y,MAGNETIC FIELD Z,ORIENTATION Z,ORIENTATION X,ORIENTATION Y,PROXIMITY,ATMOSPHERIC PRESSURE,SOUND LEVEL,LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude,LOCATION Altitude-google,LOCATION Altitude-atmospheric pressure,LOCATION Speed,LOCATION Accuracy,LOCATION ORIENTATION,Satellites in range,Time,YYYY-MO-DD HH-MI-SS_SSS
0.7609,2.0674,9.8333,0.0013,2.6026,9.455,1.2329,-0.6511,-0.1738,0.0185,-0.1466,-0.4407,4790,-78.4,9.54,21.56,87.41,-15.39,0.81,3.1,985.26,53.499,42.47144,-83.4372,735.67,853.5890768,,8.14,10.374194,346.6,15 / 19,443518,2018-07-24 13:22:47:106
0.3673,2.0363,10.2126,-0.0843,2.626,9.4482,0.5573,-0.5729,0.1974,0.0375,-0.1135,-0.5118,4995,-81.65,6.54,23.54,88.97,-15.38,0.33,3.1,985.26,52.074,42.47144,-83.4372,735.67,853.5890768,,8.14,10.374194,346.6,15 / 19,444019,2018-07-24 13:22:47:607
0.5061,2.1775,9.8082,-0.047,2.7239,9.4207,0.6198,-0.549,0.065,0.0257,-0.1178,-0.5311,5302,-86.2,5.3,23.42,91.12,-16.03,0.3,3.1,985.28,52.257,42.47146,-83.43721,732.97,853.5890768,,8.28,10.374194,347.4,16 / 19,444518,2018-07-24 13:22:48:106
0.4857,2.2325,9.9494,0.0365,2.5674,9.4646,0.4365,-0.4221,0.1081,0.0363,-0.1258,-0.5261,5513,-87.61,0.1,24,94.29,-15.62,0.32,3.1,985.27,52.313,42.47146,-83.43721,732.97,853.5890768,,8.28,10.374194,347.4,16 / 19,445019,2018-07-24 13:22:48:607
0.5803,2.1835,9.935,0.2511,2.415,9.5013,0.1718,-0.2755,0.1265,0.0197,-0.097,-0.5211,6100,-91.04,-2.99,25.71,95.63,-14.46,-1.44,3.1,985.27,53.801,42.47148,-83.4372,733.75,853.5890768,,6.98,10.374194,47.3,16 / 19,445518,2018-07-24 13:22:49:106
-0.1256,2.5747,9.7424,0.1499,2.5464,9.4691,-0.298,0.0113,0.0687,0.0338,-0.114,-0.4301,6658,-90.34,-7.17,27.35,98.43,-15.05,-0.91,3.1,985.27,51.949,42.47148,-83.4372,733.75,853.5890768,,6.98,10.374194,47.3,16 / 19,446019,2018-07-24 13:22:49:607
-0.3924,2.5041,9.7663,-0.105,2.5822,9.46,-0.4544,-0.1325,0.002,0.0183,-0.0536,-0.2909,6805,-89.76,-10.25,28.5,100.68,-15.28,-0.1,3.1,985.26,51.659,42.471497,-83.43718,730.82,853.5890768,,7.74,10.374194,74.9,18 / 19,446520,2018-07-24 13:22:50:108
-0.5587,2.3522,9.6909,-0.2495,2.5893,9.4553,-0.4228,-0.2862,-0.1097,0.0133,-0.0376,-0.1243,6854,-89.43,-12.83,28.53,103.28,-15.31,1.51,3.1,985.27,50.081,42.471497,-83.43718,730.82,853.5890768,,7.74,10.374194,74.9,18 / 19,447018,2018-07-24 13:22:50:606
-0.8148,2.1559,9.8249,-0.5156,2.4036,9.4935,-0.2615,-0.3069,0.0928,-0.0157,-0.0018,-0.0191,6846,-92.57,-16.6,30,105.24,-14.63,2.67,3.1,985.3,50.326,42.471504,-83.43715,729.73,853.5890768,,8.39,10.374194,67.9,18 / 19,447518,2018-07-24 13:22:51:106
-0.67,1.9573,9.6359,-0.5233,2.1242,9.5595,-0.0491,-0.1693,-0.1635,-0.0132,-0.0015,-0.0261,6846,-97.06,-15.77,29.37,103.64,-12.72,3.07,3.1,985.29,50.593,42.471504,-83.43715,729.73,853.5890768,,8.39,10.374194,67.9,18 / 19,448019,2018-07-24 13:22:51:607
-0.0215,2.1894,9.4971,-0.4444,2.1173,9.565,0.5964,0.0217,-0.8762,-0.0442,0.048,-0.0449,6881,-96.9,-13.36,28.38,102.75,-12.49,2.81,3.1,985.28,50.896,42.471504,-83.43712,731.11,853.5890768,,8.1,10.374194,87.6,18 / 19,448519,2018-07-24 13:22:52:107
-0.4965,1.9693,9.533,-0.5567,2.0856,9.5661,0.0297,-0.1656,-0.1104,0.0055,-0.0195,-5.00E-04,6839,-94.96,-11.4,28.22,100.85,-12.28,3.33,3.1,985.29,51.907,42.471504,-83.43712,731.11,853.5890768,,8.1,10.374194,87.6,18 / 19,449019,2018-07-24 13:22:52:607
-0.8159,1.4955,9.8333,-0.5648,2.0024,9.5834,-0.2051,-0.5498,0.183,0.0145,-0.0189,0.0128,6846,-93.5,-11.87,26.99,101.29,-11.8,3.43,3.1,985.3,53.165,42.471504,-83.43709,733.8,853.5890768,,7.49,10.374194,84.1,18 / 19,449518,2018-07-24 13:22:53:106
-0.5719,1.6283,8.9779,-0.5633,2.0297,9.5778,-0.0617,-0.2856,0.3219,0.0424,0.0469,0.0206,6881,-92.61,-13.21,25.93,101.89,-11.94,3.37,3.1,985.29,53.641,42.471504,-83.43709,733.8,853.5890768,,7.49,10.374194,84.1,18 / 19,450018,2018-07-24 13:22:53:606
-0.5384,1.7492,9.8788,-0.5661,1.9477,9.5946,0.037,-0.2018,0.0265,-0.0103,0.0063,0.0121,6882,-90.49,-12.3,25.56,101.58,-11.69,3.41,3.1,985.29,52.991,42.471504,-83.437065,734.08,853.5890768,,6.23,10.374194,87.4,18 / 19,450518,2018-07-24 13:22:54:106
-0.5791,1.6534,9.7436,-0.5518,1.7516,9.6332,-0.0317,-0.2227,0.0393,-0.009,0.0017,0.0068,6903,-90.27,-14.18,26.89,101.53,-10.8,3.29,3.1,985.32,53.902,42.471504,-83.437065,734.08,853.5890768,,6.23,10.374194,87.4,18 / 19,451018,2018-07-24 13:22:54:606
-0.5659,1.681,9.7819,-0.5145,1.5699,9.6665,-0.0306,-0.0243,-0.0345,-6.00E-04,5.00E-04,0.0051,6904,-92.62,-13.93,25.73,101.15,-9.39,3.04,3.1,985.3,54.274,42.471504,-83.43705,734.08,853.5890768,,3.46,10.374194,87,18 / 19,451518,2018-07-24 13:22:55:106
-0.5204,1.8963,9.7615,-0.5336,1.7013,9.6432,-0.043,0.1748,-0.0361,-0.0031,0.0052,0.0022,6904,-92.06,-13.15,25.7,101.37,-9.99,3.17,3.1,985.3,54.03,42.471504,-83.43705,734.08,853.5890768,,3.46,10.374194,87,18 / 19,452018,2018-07-24 13:22:55:606
-0.6592,1.8736,9.7855,-0.5552,1.7768,9.6283,-0.0167,-0.039,-0.0535,0.0013,2.00E-04,9.00E-04,6905,-93.95,-13.51,25.46,101.77,-10.43,3.26,3.1,985.31,54.313,42.471504,-83.43705,734.08,853.5890768,,3.46,10.374194,87,17 / 19,452518,2018-07-24 13:22:56:106
-0.5444,2.3545,9.8537,-0.5683,1.8337,9.6169,-0.1185,0.5299,-0.0018,2.00E-04,-0.0017,1.00E-04,6905,-92.05,-12.25,25.2,100.94,-10.78,3.38,3.1,985.3,55.458,42.471504,-83.43705,734.08,853.5890768,,3.46,10.374194,87,17 / 19,453018,2018-07-24 13:22:56:606
-0.6784,2.2169,9.3643,-0.575,1.8649,9.6105,-0.0726,0.3316,-0.1395,1.00E-04,0.0011,3.00E-04,6905,-94.74,-13.76,23.64,101.59,-10.91,3.4,3.1,985.31,56.225,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,17 / 19,453518,2018-07-24 13:22:57:106
-0.5946,2.193,9.6766,-0.6198,2.0925,9.5607,-0.0204,0.1241,-0.0099,8.00E-04,1.00E-04,6.00E-04,6919,-92.22,-12.19,25.27,101.42,-12.14,3.67,3.1,985.3,53.662,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,17 / 19,454018,2018-07-24 13:22:57:606
-0.6843,2.2373,9.685,-0.6291,2.1523,9.5469,5.00E-04,0.0466,-0.0109,-2.00E-04,0.0017,5.00E-04,6955,-91.08,-12.39,26.31,101.84,-12.61,3.77,3.1,985.31,53.582,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,15 / 19,454518,2018-07-24 13:22:58:106
-0.6377,2.2313,9.7185,-0.6364,2.1795,9.5402,0.0104,0.045,0.0128,2.00E-04,8.00E-04,6.00E-04,6969,-91.73,-12.67,25.54,102.39,-12.81,3.82,3.1,985.3,57.202,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,15 / 19,455019,2018-07-24 13:22:58:607
-0.6377,2.1787,9.7962,-0.6366,2.1852,9.5389,-0.0054,5.00E-04,0.0106,-1.00E-04,0.0011,1.00E-04,6956,-92.95,-12.65,26.38,102.29,-12.87,3.82,3.1,985.3,54.163,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,16 / 19,455519,2018-07-24 13:22:59:107
-0.6604,2.2337,9.7376,-0.6379,2.1874,9.5383,0.0035,-0.0013,0.0038,-6.00E-04,0.0016,2.00E-04,6949,-92.32,-13.1,26.62,102.56,-12.89,3.83,3.1,985.32,49.335,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,16 / 19,456020,2018-07-24 13:22:59:608
-0.6676,2.2361,9.6203,-0.639,2.1899,9.5376,-7.00E-04,0.0079,-0.018,4.00E-04,0,1.00E-04,6955,-92.57,-13.25,25.84,102.3,-12.9,3.83,3.1,985.31,50.811,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,16 / 19,456518,2018-07-24 13:23:00:106
-0.6389,2.2445,9.6921,-0.6371,2.1891,9.5379,0.0157,-0.0121,-0.0281,4.00E-04,-0.0015,8.00E-04,6955,-88.68,-15.38,19.76,103.13,-12.9,3.82,3.1,985.31,53.745,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,16 / 19,457018,2018-07-24 13:23:00:606
-0.5946,2.2744,9.606,-0.6385,2.1901,9.5376,-0.0194,-0.0158,0.0137,-0.0013,0.0028,2.00E-04,6985,-89.26,-12.93,18.25,103.14,-12.9,3.81,3.1,985.3,64.336,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,17 / 19,457518,2018-07-24 13:23:01:106
-0.6712,2.2241,9.7101,-0.6378,2.1886,9.538,0.0232,0.0026,0.0192,-4.00E-04,9.00E-04,5.00E-04,6977,-90.57,-14.93,22.45,103.16,-12.9,3.85,3.1,985.29,55.493,42.471504,-83.43704,733.94,853.5890768,,0,10.374194,,17 / 19,458019,2018-07-24 13:23:01:607
